sku_id,week_start,demand_units,revenue,avg_unit_price,avg_discount_pct,promo_days,holiday_days,category,subcategory,launch_date,unit_cost,list_price,demand_class,base_daily_demand,lead_time_days,warehouse_id,week_of_year,month,quarter,time_index,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_mean_4,rolling_std_4
SKU_136,2024-01-01,112,440672.85000000003,3912.8728571428574,14.538571428571428,7,1,Furniture,Desk,2023-09-02,2259.69,4578.55,Medium,12.223,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_137,2024-01-01,439,381895.9,871.0714285714286,14.98,7,1,Storage,Cabinet,2023-06-27,596.75,1024.53,Fast,52.208,6,WH_001,1,1,1,0,,,,,,,,0.0
SKU_138,2024-01-01,92,195078.75,2104.0285714285715,10.677142857142856,7,1,Kitchen,Storage,2023-08-23,1665.59,2355.5,Medium,10.24,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_139,2024-01-01,283,913108.8,3246.19,15.442857142857141,7,1,Lighting,Floor Lamp,2023-06-13,1942.9,3839.09,Fast,30.725,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_140,2024-01-01,69,189988.9,2741.2057142857143,17.35142857142857,7,1,Furniture,Table,2024-01-01,2037.11,3316.71,Slow,7.501,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_141,2024-01-01,147,513356.06,3465.7642857142855,11.754285714285714,7,1,Kitchen,Storage,2023-10-25,2815.67,3927.43,Medium,17.042,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_142,2024-01-01,93,23210.87,250.42857142857142,16.524285714285714,7,1,Kitchen,Appliance,2023-03-05,162.65,300.0,Medium,10.599,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_143,2024-01-01,204,196592.27000000002,973.0585714285714,14.12142857142857,7,1,Storage,Organizer,2023-05-19,739.58,1133.06,Medium,21.506,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_144,2024-01-01,404,1794625.28,4440.2242857142855,13.76142857142857,7,1,Kitchen,Appliance,2023-09-19,2320.15,5148.76,Fast,40.33,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_145,2024-01-01,70,42481.53,606.2328571428571,18.224285714285713,7,1,Kitchen,Blender,2023-07-18,359.43,741.34,Medium,9.055,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_146,2024-01-01,181,258273.71,1437.9114285714288,14.405714285714286,7,1,Decor,Wall Art,2023-05-10,1085.37,1679.96,Medium,23.671,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_147,2024-01-01,176,576313.5599999999,3270.8585714285714,11.377142857142857,7,1,Decor,Wall Art,2023-07-13,2607.57,3690.74,Medium,18.195,6,WH_001,1,1,1,0,,,,,,,,0.0
SKU_148,2024-01-01,209,347915.49,1675.3071428571427,19.824285714285715,7,1,Kitchen,Blender,2023-06-02,1193.97,2089.55,Medium,22.382,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_149,2024-01-01,209,392909.83,1870.3857142857141,16.204285714285714,7,1,Kitchen,Blender,2023-06-22,1402.23,2232.14,Medium,24.861,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_150,2024-01-01,206,849268.94,4097.238571428571,12.977142857142857,7,1,Furniture,Table,2023-08-11,2832.91,4708.24,Medium,20.555,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_151,2024-01-01,188,487682.69,2588.37,12.644285714285715,7,1,Storage,Cabinet,2023-08-01,1851.05,2963.06,Medium,23.42,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_152,2024-01-01,92,107943.99,1177.4342857142858,14.361428571428572,7,1,Storage,Cabinet,2023-03-06,866.49,1374.9,Medium,10.139,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_153,2024-01-01,82,99679.86,1218.0942857142857,13.657142857142857,7,1,Furniture,Desk,2023-09-04,710.2,1410.78,Medium,8.336,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_154,2024-01-01,61,31924.26,522.0028571428572,14.959999999999999,7,1,Kitchen,Appliance,2023-10-31,321.83,613.84,Slow,6.007,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_155,2024-01-01,152,179467.56,1191.7142857142858,17.59,7,1,Furniture,Desk,2023-02-03,729.8,1446.06,Medium,19.471,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_156,2024-01-01,397,157813.66,394.7657142857143,13.677142857142856,7,1,Lighting,Ceiling Light,2023-04-04,283.02,457.31,Fast,46.352,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_157,2024-01-01,388,1218025.07,3115.2200000000003,12.284285714285716,7,1,Decor,Vase,2023-04-26,1620.47,3551.54,Fast,38.989,6,WH_001,1,1,1,0,,,,,,,,0.0
SKU_158,2024-01-01,154,230631.61,1489.4742857142858,17.177142857142858,7,1,Lighting,Floor Lamp,2023-10-29,1223.93,1798.37,Medium,15.547,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_159,2024-01-01,135,114232.0,842.7299999999999,12.915714285714285,7,1,Lighting,Floor Lamp,2023-05-16,522.76,967.7,Medium,16.327,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_160,2024-01-01,512,535570.3200000001,1040.0,18.05142857142857,7,1,Lighting,Table Lamp,2023-01-25,826.37,1269.1,Fast,54.516,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_161,2024-01-01,157,203978.34,1307.8342857142857,17.03857142857143,7,1,Furniture,Sofa,2023-07-19,811.63,1576.4,Medium,16.17,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_162,2024-01-01,154,299722.4,1922.1499999999999,18.259999999999998,7,1,Storage,Organizer,2023-08-22,1197.12,2351.49,Medium,17.961,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_163,2024-01-01,293,350034.56,1194.2814285714287,10.735714285714286,7,1,Decor,Vase,2023-12-30,723.46,1337.87,Fast,30.869,6,WH_001,1,1,1,0,,,,,,,,0.0
SKU_164,2024-01-01,68,258463.03999999998,3772.6585714285716,18.072857142857142,7,1,Furniture,Desk,2023-05-26,2557.17,4604.89,Slow,6.646,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_165,2024-01-01,24,12120.470000000001,505.3728571428572,20.93857142857143,7,1,Kitchen,Cookware,2023-07-31,394.59,639.21,Slow,2.924,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_166,2024-01-01,25,97119.92,3952.5257142857145,13.617142857142856,7,1,Decor,Decor Piece,2023-06-01,2393.35,4575.57,Slow,2.828,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_167,2024-01-01,88,144609.66999999998,1668.1714285714286,13.73857142857143,7,1,Storage,Organizer,2023-03-04,962.35,1933.91,Medium,9.901,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_168,2024-01-01,200,203754.77000000002,1018.9385714285714,16.604285714285712,7,1,Lighting,Floor Lamp,2023-03-17,877.07,1221.8,Medium,19.665,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_169,2024-01-01,57,197622.47,3467.0371428571425,13.202857142857143,7,1,Decor,Wall Art,2023-01-10,2140.76,3994.33,Slow,6.367,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_170,2024-01-01,40,90958.3,2261.308571428571,15.718571428571428,7,1,Storage,Cabinet,2023-03-29,1777.82,2683.04,Slow,6.034,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_171,2024-01-01,261,167549.06,642.8857142857142,13.780000000000001,7,1,Decor,Vase,2023-09-06,486.3,745.65,Fast,39.583,8,WH_001,1,1,1,0,,,,,,,,0.0
SKU_172,2024-01-01,288,200300.78,698.7857142857143,17.898571428571426,7,1,Kitchen,Appliance,2023-06-07,405.1,851.14,Fast,30.037,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_173,2024-01-01,93,111910.99,1214.0257142857142,14.702857142857143,7,1,Decor,Cushion,2023-12-13,640.67,1423.28,Medium,9.148,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_174,2024-01-01,55,73512.3,1341.0400000000002,13.155714285714286,7,1,Storage,Cabinet,2023-04-04,764.93,1544.19,Slow,5.914,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_175,2024-01-01,456,607556.04,1326.2157142857143,13.664285714285715,7,1,Furniture,Sofa,2023-06-19,1031.01,1536.11,Fast,53.809,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_176,2024-01-01,116,150174.19,1308.1957142857143,19.09857142857143,7,1,Furniture,Chair,2023-09-04,947.77,1617.01,Medium,12.377,8,WH_001,1,1,1,0,,,,,,,,0.0
SKU_177,2024-01-01,115,174373.03999999998,1523.2900000000002,15.581428571428571,7,1,Kitchen,Blender,2023-10-13,913.52,1804.45,Medium,14.254,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_178,2024-01-01,44,103971.48000000001,2345.371428571428,16.80142857142857,7,1,Storage,Drawer,2023-11-03,1894.99,2818.92,Slow,3.058,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_179,2024-01-01,272,460469.9,1695.1671428571428,16.442857142857143,7,1,Storage,Drawer,2023-05-08,1158.74,2028.76,Fast,29.802,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_180,2024-01-01,478,739824.89,1550.7957142857142,13.92,7,1,Lighting,Floor Lamp,2023-07-20,918.11,1801.57,Fast,55.55,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_181,2024-01-01,182,215876.47,1195.2757142857142,15.911428571428571,7,1,Storage,Shelf,2023-06-09,851.08,1421.44,Medium,20.49,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_182,2024-01-01,14,68766.37,5034.42,13.294285714285715,7,1,Storage,Drawer,2023-01-27,3374.96,5806.16,Slow,2.297,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_183,2024-01-01,187,266683.58,1424.8828571428571,14.592857142857143,7,1,Kitchen,Cookware,2023-03-06,1003.54,1668.32,Medium,20.884,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_184,2024-01-01,119,226260.63,1916.1585714285716,16.094285714285714,7,1,Decor,Vase,2023-07-21,1444.93,2283.76,Medium,13.351,7,WH_001,1,1,1,0,,,,,,,,0.0
SKU_185,2024-01-01,32,71906.40000000001,2205.6242857142856,18.791428571428572,7,1,Lighting,Ceiling Light,2023-02-09,1696.11,2715.96,Slow,3.274,9,WH_001,1,1,1,0,,,,,,,,0.0
SKU_186,2024-01-01,166,242926.46,1458.3842857142859,11.202857142857143,7,1,Lighting,Table Lamp,2023-03-01,765.45,1642.38,Medium,16.094,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_187,2024-01-01,109,578523.07,5281.537142857143,16.518571428571427,7,1,Decor,Vase,2023-04-28,3212.64,6326.53,Medium,11.323,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_188,2024-01-01,96,62648.21,651.0628571428571,14.555714285714286,7,1,Furniture,Chair,2023-12-04,519.87,761.96,Medium,10.994,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_189,2024-01-01,58,58343.200000000004,1003.4571428571428,13.59142857142857,7,1,Lighting,Ceiling Light,2023-08-24,605.62,1161.31,Medium,8.94,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_190,2024-01-01,469,529719.7,1133.1271428571429,13.491428571428571,7,1,Decor,Cushion,2023-04-21,627.4,1309.82,Fast,57.538,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_191,2024-01-01,87,39269.12,459.94571428571425,17.101428571428574,7,1,Storage,Shelf,2023-02-24,362.66,554.82,Medium,10.073,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_192,2024-01-01,258,495800.72,1913.552857142857,18.614285714285717,7,1,Decor,Decor Piece,2023-10-17,1263.68,2351.2,Fast,26.546,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_193,2024-01-01,213,219744.56,1034.1342857142856,16.422857142857143,7,1,Furniture,Desk,2023-10-31,883.75,1237.34,Medium,21.705,4,WH_001,1,1,1,0,,,,,,,,0.0
SKU_194,2024-01-01,187,302432.92,1619.0557142857142,14.969999999999999,7,1,Storage,Cabinet,2023-07-14,1021.92,1904.11,Medium,17.941,3,WH_001,1,1,1,0,,,,,,,,0.0
SKU_195,2024-01-01,82,184864.5,2229.92,17.111428571428572,7,1,Furniture,Chair,2023-05-31,1471.11,2690.19,Slow,7.197,8,WH_001,1,1,1,0,,,,,,,,0.0
SKU_196,2024-01-01,233,727072.6900000001,3121.8414285714284,12.061428571428573,7,1,Furniture,Table,2023-03-15,1972.76,3550.02,Medium,23.755,10,WH_001,1,1,1,0,,,,,,,,0.0
SKU_197,2024-01-01,149,80324.34,541.9085714285715,17.041428571428572,7,1,Kitchen,Blender,2023-07-17,410.14,653.24,Medium,17.655,5,WH_001,1,1,1,0,,,,,,,,0.0
SKU_198,2024-01-01,113,116818.62,1026.3414285714284,14.211428571428572,7,1,Storage,Organizer,2023-06-21,592.0,1196.35,Medium,14.436,2,WH_001,1,1,1,0,,,,,,,,0.0
SKU_199,2024-01-01,112,323777.53,2922.785714285714,15.192857142857141,7,1,Furniture,Desk,2023-06-10,2253.99,3446.49,Medium,11.647,6,WH_001,1,1,1,0,,,,,,,,0.0
SKU_200,2024-01-01,305,258004.22,853.0428571428572,18.397142857142857,7,1,Decor,Vase,2023-11-24,485.25,1045.35,Fast,45.909,8,WH_001,1,1,1,0,,,,,,,,0.0
SKU_001,2024-01-08,315,861367.5,2734.5,0.0,0,0,Lighting,Floor Lamp,2023-11-10,1240.81,2734.5,Fast,42.526,3,WH_001,2,1,1,1,386.0,,,,,,,0.0
SKU_002,2024-01-08,61,116459.37,1909.17,0.0,0,0,Kitchen,Cookware,2023-09-15,1217.0,1909.17,Medium,10.071,6,WH_001,2,1,1,1,85.0,,,,,,,0.0
SKU_003,2024-01-08,49,39939.9,815.1,0.0,0,0,Storage,Shelf,2023-04-15,529.43,815.1,Slow,6.825,9,WH_001,2,1,1,1,62.0,,,,,,,0.0
SKU_004,2024-01-08,100,131400.0,1314.0,0.0,0,0,Lighting,Table Lamp,2023-06-30,930.34,1314.0,Medium,16.306,7,WH_001,2,1,1,1,159.0,,,,,,,0.0
SKU_005,2024-01-08,183,297925.83,1628.01,0.0,0,0,Furniture,Sofa,2023-06-13,1011.28,1628.01,Fast,25.87,9,WH_001,2,1,1,1,202.0,,,,,,,0.0
SKU_006,2024-01-08,207,395173.35,1909.05,0.0,0,0,Storage,Shelf,2023-11-02,1339.99,1909.05,Medium,24.426,7,WH_001,2,1,1,1,186.0,,,,,,,0.0
SKU_007,2024-01-08,133,198608.9,1493.3,0.0,0,0,Lighting,LED Light,2023-12-26,715.99,1493.3,Medium,21.341,4,WH_001,2,1,1,1,250.0,,,,,,,0.0
SKU_008,2024-01-08,36,42356.16,1176.56,0.0,0,0,Lighting,LED Light,2023-03-28,805.1,1176.56,Slow,5.185,7,WH_001,2,1,1,1,41.0,,,,,,,0.0
SKU_009,2024-01-08,91,689401.44,7575.840000000001,0.0,0,0,Furniture,Desk,2023-07-30,4742.64,7575.84,Medium,14.361,10,WH_001,2,1,1,1,142.0,,,,,,,0.0
SKU_010,2024-01-08,27,18728.55,693.65,0.0,0,0,Kitchen,Appliance,2023-01-03,465.07,693.65,Slow,3.42,8,WH_001,2,1,1,1,37.0,,,,,,,0.0
SKU_011,2024-01-08,44,523360.2,11894.55,0.0,0,0,Decor,Vase,2023-11-09,8000.98,11894.55,Slow,5.567,4,WH_001,2,1,1,1,47.0,,,,,,,0.0
SKU_012,2024-01-08,202,310015.46,1534.73,0.0,0,0,Storage,Cabinet,2023-11-06,754.28,1534.73,Fast,30.794,4,WH_001,2,1,1,1,238.0,,,,,,,0.0
SKU_013,2024-01-08,18,13256.28,736.46,0.0,0,0,Kitchen,Cookware,2023-10-30,342.02,736.46,Slow,2.332,5,WH_001,2,1,1,1,17.0,,,,,,,0.0
SKU_014,2024-01-08,85,295510.15,3476.59,0.0,0,0,Storage,Organizer,2023-01-07,2385.81,3476.59,Medium,13.406,6,WH_001,2,1,1,1,125.0,,,,,,,0.0
SKU_015,2024-01-08,23,25900.76,1126.12,0.0,0,0,Kitchen,Appliance,2023-10-07,582.58,1126.12,Slow,3.089,7,WH_001,2,1,1,1,18.0,,,,,,,0.0
SKU_016,2024-01-08,28,64766.8,2313.1,0.0,0,0,Decor,Cushion,2023-01-29,1104.39,2313.1,Slow,4.242,6,WH_001,2,1,1,1,36.0,,,,,,,0.0
SKU_017,2024-01-08,34,132739.74,3904.11,0.0,0,0,Kitchen,Storage,2023-11-26,2646.07,3904.11,Slow,7.549,9,WH_001,2,1,1,1,65.0,,,,,,,0.0
SKU_018,2024-01-08,407,355962.2,874.6,0.0,0,0,Furniture,Desk,2023-05-17,577.52,874.6,Fast,52.282,7,WH_001,2,1,1,1,518.0,,,,,,,0.0
SKU_019,2024-01-08,105,176704.5,1682.9,0.0,0,0,Storage,Drawer,2023-02-22,967.59,1682.9,Medium,16.742,9,WH_001,2,1,1,1,174.0,,,,,,,0.0
SKU_020,2024-01-08,82,165544.06,2018.83,0.0,0,0,Kitchen,Blender,2023-07-27,1135.72,2018.83,Medium,10.376,6,WH_001,2,1,1,1,86.0,,,,,,,0.0
SKU_021,2024-01-08,96,531079.6799999999,5532.08,0.0,0,0,Lighting,Ceiling Light,2023-09-04,3056.23,5532.08,Medium,14.229,3,WH_001,2,1,1,1,137.0,,,,,,,0.0
SKU_022,2024-01-08,396,573526.8,1448.3,0.0,0,0,Decor,Cushion,2023-02-24,780.14,1448.3,Fast,57.072,6,WH_001,2,1,1,1,645.0,,,,,,,0.0
SKU_023,2024-01-08,351,840483.54,2394.54,0.0,0,0,Storage,Shelf,2023-03-14,1421.96,2394.54,Fast,47.841,8,WH_001,2,1,1,1,487.0,,,,,,,0.0
SKU_024,2024-01-08,96,109816.31999999999,1143.92,0.0,0,0,Storage,Organizer,2023-05-28,780.6,1143.92,Medium,11.441,8,WH_001,2,1,1,1,106.0,,,,,,,0.0
SKU_025,2024-01-08,69,130015.31999999999,1884.28,0.0,0,0,Lighting,Ceiling Light,2023-04-12,890.91,1884.28,Medium,9.617,6,WH_001,2,1,1,1,84.0,,,,,,,0.0
SKU_026,2024-01-08,400,689336.0,1723.34,0.0,0,0,Furniture,Desk,2023-08-06,1139.66,1723.34,Fast,53.031,7,WH_001,2,1,1,1,476.0,,,,,,,0.0
SKU_027,2024-01-08,279,318841.2,1142.8,0.0,0,0,Kitchen,Storage,2023-05-31,543.59,1142.8,Fast,33.868,6,WH_001,2,1,1,1,299.0,,,,,,,0.0
SKU_028,2024-01-08,139,163736.44,1177.9600000000003,0.0,0,0,Furniture,Sofa,2023-07-12,696.3,1177.96,Medium,17.731,6,WH_001,2,1,1,1,196.0,,,,,,,0.0
SKU_029,2024-01-08,133,250875.24,1886.28,0.0,0,0,Furniture,Chair,2023-05-28,1323.1,1886.28,Medium,16.367,9,WH_001,2,1,1,1,140.0,,,,,,,0.0
SKU_030,2024-01-08,36,23179.68,643.88,0.0,0,0,Lighting,Table Lamp,2023-04-10,424.36,643.88,Slow,5.947,5,WH_001,2,1,1,1,52.0,,,,,,,0.0
SKU_031,2024-01-08,166,507106.76,3054.86,0.0,0,0,Lighting,LED Light,2023-03-29,1597.83,3054.86,Medium,23.272,9,WH_001,2,1,1,1,204.0,,,,,,,0.0
SKU_032,2024-01-08,17,27801.97,1635.41,0.0,0,0,Storage,Cabinet,2023-12-01,929.3,1635.41,Slow,2.887,10,WH_001,2,1,1,1,19.0,,,,,,,0.0
SKU_033,2024-01-08,117,194163.84,1659.52,0.0,0,0,Decor,Decor Piece,2023-01-25,1096.42,1659.52,Medium,17.401,7,WH_001,2,1,1,1,181.0,,,,,,,0.0
SKU_034,2024-01-08,426,772516.9199999999,1813.42,0.0,0,0,Decor,Vase,2023-02-27,874.05,1813.42,Fast,50.122,10,WH_001,2,1,1,1,445.0,,,,,,,0.0
SKU_035,2024-01-08,95,776377.05,8172.39,0.0,0,0,Kitchen,Blender,2023-06-01,5191.48,8172.39,Medium,10.073,6,WH_001,2,1,1,1,89.0,,,,,,,0.0
SKU_036,2024-01-08,282,1189038.9,4216.45,0.0,0,0,Furniture,Chair,2023-01-13,2400.95,4216.45,Fast,35.338,6,WH_001,2,1,1,1,310.0,,,,,,,0.0
SKU_037,2024-01-08,368,881507.2,2395.4,0.0,0,0,Furniture,Sofa,2023-11-22,1722.77,2395.4,Fast,52.345,2,WH_001,2,1,1,1,409.0,,,,,,,0.0
SKU_038,2024-01-08,184,243731.91999999998,1324.6299999999999,0.0,0,0,Kitchen,Appliance,2023-05-04,834.16,1324.63,Fast,28.725,10,WH_001,2,1,1,1,236.0,,,,,,,0.0
SKU_039,2024-01-08,59,116184.56999999999,1969.23,0.0,0,0,Decor,Decor Piece,2023-12-22,1014.2,1969.23,Slow,7.382,6,WH_001,2,1,1,1,58.0,,,,,,,0.0
SKU_040,2024-01-08,55,112508.0,2045.6,0.0,0,0,Lighting,Table Lamp,2023-09-18,940.49,2045.6,Slow,7.464,7,WH_001,2,1,1,1,66.0,,,,,,,0.0
SKU_041,2024-01-08,53,88382.8,1667.6,0.0,0,0,Kitchen,Appliance,2023-03-15,857.83,1667.6,Slow,5.636,4,WH_001,2,1,1,1,38.0,,,,,,,0.0
SKU_042,2024-01-08,443,513109.18,1158.26,0.0,0,0,Storage,Drawer,2023-11-19,739.54,1158.26,Fast,57.473,8,WH_001,2,1,1,1,503.0,,,,,,,0.0
SKU_043,2024-01-08,20,85329.0,4266.45,0.0,0,0,Lighting,Table Lamp,2023-11-17,2501.09,4266.45,Slow,3.211,6,WH_001,2,1,1,1,20.0,,,,,,,0.0
SKU_044,2024-01-08,218,416615.44,1911.08,0.0,0,0,Decor,Cushion,2023-03-11,959.59,1911.08,Fast,30.432,8,WH_001,2,1,1,1,302.0,,,,,,,0.0
SKU_045,2024-01-08,175,249600.75,1426.2899999999997,0.0,0,0,Storage,Organizer,2023-05-23,662.82,1426.29,Medium,24.663,2,WH_001,2,1,1,1,220.0,,,,,,,0.0
SKU_046,2024-01-08,329,806253.98,2450.62,0.0,0,0,Lighting,Ceiling Light,2023-08-04,1163.47,2450.62,Fast,49.835,3,WH_001,2,1,1,1,447.0,,,,,,,0.0
SKU_047,2024-01-08,285,362577.0,1272.2,0.0,0,0,Decor,Cushion,2023-03-21,791.1,1272.2,Fast,41.05,9,WH_001,2,1,1,1,352.0,,,,,,,0.0
SKU_048,2024-01-08,245,557963.0,2277.4,0.0,0,0,Decor,Cushion,2023-08-02,1455.12,2277.4,Fast,35.547,7,WH_001,2,1,1,1,320.0,,,,,,,0.0
SKU_049,2024-01-08,196,284415.6,1451.1,0.0,0,0,Lighting,Floor Lamp,2023-06-30,811.29,1451.1,Fast,30.195,10,WH_001,2,1,1,1,325.0,,,,,,,0.0
SKU_050,2024-01-08,19,131928.97,6943.63,0.0,0,0,Furniture,Table,2023-11-28,3926.86,6943.63,Slow,3.668,4,WH_001,2,1,1,1,25.0,,,,,,,0.0
SKU_051,2024-01-08,120,268210.8,2235.09,0.0,0,0,Furniture,Chair,2023-08-05,1137.12,2235.09,Medium,15.001,10,WH_001,2,1,1,1,129.0,,,,,,,0.0
SKU_052,2024-01-08,42,36567.3,870.65,0.0,0,0,Furniture,Sofa,2023-07-11,444.82,870.65,Slow,4.51,6,WH_001,2,1,1,1,40.0,,,,,,,0.0
SKU_053,2024-01-08,137,131947.44,963.12,0.0,0,0,Lighting,Ceiling Light,2023-05-10,603.07,963.12,Medium,19.934,7,WH_001,2,1,1,1,194.0,,,,,,,0.0
SKU_054,2024-01-08,101,145822.79,1443.7899999999997,0.0,0,0,Lighting,Floor Lamp,2023-06-22,790.3,1443.79,Medium,15.334,7,WH_001,2,1,1,1,127.0,,,,,,,0.0
SKU_055,2024-01-08,167,347506.95999999996,2080.88,0.0,0,0,Lighting,Table Lamp,2023-01-30,1219.35,2080.88,Medium,23.069,8,WH_001,2,1,1,1,240.0,,,,,,,0.0
SKU_056,2024-01-08,155,168097.5,1084.5,0.0,0,0,Lighting,Ceiling Light,2023-08-14,521.95,1084.5,Medium,22.236,6,WH_001,2,1,1,1,196.0,,,,,,,0.0
SKU_057,2024-01-08,184,510480.4,2774.35,0.0,0,0,Kitchen,Cookware,2023-09-21,1498.75,2774.35,Fast,26.945,6,WH_001,2,1,1,1,257.0,,,,,,,0.0
SKU_058,2024-01-08,41,135566.91,3306.5099999999998,0.0,0,0,Kitchen,Cookware,2023-07-26,2252.62,3306.51,Medium,8.25,9,WH_001,2,1,1,1,86.0,,,,,,,0.0
SKU_059,2024-01-08,38,165982.47999999998,4367.96,0.0,0,0,Furniture,Sofa,2023-11-19,2395.95,4367.96,Slow,5.605,6,WH_001,2,1,1,1,56.0,,,,,,,0.0
SKU_060,2024-01-08,88,763866.4,8680.3,0.0,0,0,Furniture,Desk,2023-03-26,5559.38,8680.3,Medium,13.286,8,WH_001,2,1,1,1,98.0,,,,,,,0.0
SKU_061,2024-01-08,64,94955.52,1483.68,0.0,0,0,Lighting,Ceiling Light,2023-10-17,878.0,1483.68,Medium,8.182,6,WH_001,2,1,1,1,59.0,,,,,,,0.0
SKU_062,2024-01-08,360,414241.2,1150.67,0.0,0,0,Kitchen,Cookware,2023-01-17,778.48,1150.67,Fast,59.62,7,WH_001,2,1,1,1,409.0,,,,,,,0.0
SKU_063,2024-01-08,19,81490.43,4288.97,0.0,0,0,Kitchen,Appliance,2023-08-11,2022.74,4288.97,Slow,4.689,9,WH_001,2,1,1,1,48.0,,,,,,,0.0
SKU_064,2024-01-08,69,146898.24,2128.96,0.0,0,0,Lighting,LED Light,2023-09-12,1479.46,2128.96,Medium,10.561,3,WH_001,2,1,1,1,89.0,,,,,,,0.0
SKU_065,2024-01-08,32,77288.0,2415.25,0.0,0,0,Kitchen,Cookware,2023-07-07,1469.3,2415.25,Slow,3.752,8,WH_001,2,1,1,1,35.0,,,,,,,0.0
SKU_066,2024-01-08,48,51816.96,1079.52,0.0,0,0,Kitchen,Blender,2023-02-24,674.99,1079.52,Slow,7.062,7,WH_001,2,1,1,1,73.0,,,,,,,0.0
SKU_067,2024-01-08,85,129766.95000000001,1526.67,0.0,0,0,Kitchen,Storage,2023-08-21,909.4,1526.67,Medium,8.988,9,WH_001,2,1,1,1,78.0,,,,,,,0.0
SKU_068,2024-01-08,129,298232.52,2311.88,0.0,0,0,Decor,Vase,2023-04-25,1355.44,2311.88,Medium,21.067,9,WH_001,2,1,1,1,250.0,,,,,,,0.0
SKU_069,2024-01-08,150,221145.0,1474.3,0.0,0,0,Furniture,Table,2023-08-30,861.99,1474.3,Medium,22.455,9,WH_001,2,1,1,1,172.0,,,,,,,0.0
SKU_070,2024-01-08,167,168690.04,1010.12,0.0,0,0,Kitchen,Storage,2023-05-17,502.97,1010.12,Medium,23.595,7,WH_001,2,1,1,1,212.0,,,,,,,0.0
SKU_071,2024-01-08,15,48470.55,3231.37,0.0,0,0,Furniture,Sofa,2023-01-28,1845.16,3231.37,Slow,2.149,5,WH_001,2,1,1,1,22.0,,,,,,,0.0
SKU_072,2024-01-08,17,11937.91,702.2300000000001,0.0,0,0,Decor,Vase,2023-10-31,436.17,702.23,Slow,3.668,8,WH_001,2,1,1,1,33.0,,,,,,,0.0
SKU_073,2024-01-08,87,60828.659999999996,699.18,0.0,0,0,Storage,Drawer,2023-03-30,485.16,699.18,Medium,16.118,6,WH_001,2,1,1,1,138.0,,,,,,,0.0
SKU_074,2024-01-08,174,147705.12,848.88,0.0,0,0,Decor,Cushion,2023-12-05,549.86,848.88,Medium,22.736,3,WH_001,2,1,1,1,192.0,,,,,,,0.0
